Date,Country,Cases
01/04/2020,Indonesia,0.541
02/04/2020,Indonesia,0.410
03/04/2020,Indonesia,0.711
04/04/2020,Indonesia,0.385
05/04/2020,Indonesia,0.657
06/04/2020,Indonesia,0.791
07/04/2020,Indonesia,0.897
08/04/2020,Indonesia,0.791
09/04/2020,Indonesia,1.223
10/04/2020,Indonesia,0.795
11/04/2020,Indonesia,1.198
12/04/2020,Indonesia,1.448
13/04/2020,Indonesia,1.147
14/04/2020,Indonesia,1.024
15/04/2020,Indonesia,1.078
16/04/2020,Indonesia,1.379
17/04/2020,Indonesia,1.477
18/04/2020,Indonesia,1.180
19/04/2020,Indonesia,1.187
20/04/2020,Indonesia,0.672
21/04/2020,Indonesia,1.361
22/04/2020,Indonesia,1.027
23/04/2020,Indonesia,1.296
24/04/2020,Indonesia,1.583
25/04/2020,Indonesia,1.437
26/04/2020,Indonesia,0.998
27/04/2020,Indonesia,0.777
28/04/2020,Indonesia,1.506
29/04/2020,Indonesia,0.944
30/04/2020,Indonesia,1.260
01/05/2020,Indonesia,1.572
02/05/2020,Indonesia,1.060
03/05/2020,Indonesia,1.267
04/05/2020,Indonesia,1.434
05/05/2020,Indonesia,1.757
06/05/2020,Indonesia,1.332
07/05/2020,Indonesia,1.227
08/05/2020,Indonesia,1.220
09/05/2020,Indonesia,1.935
10/05/2020,Indonesia,1.405
11/05/2020,Indonesia,0.846
12/05/2020,Indonesia,1.757
13/05/2020,Indonesia,2.501
14/05/2020,Indonesia,2.062
15/05/2020,Indonesia,1.779
16/05/2020,Indonesia,1.920
17/05/2020,Indonesia,1.775
18/05/2020,Indonesia,1.800
19/05/2020,Indonesia,1.764
20/05/2020,Indonesia,2.515
21/05/2020,Indonesia,3.532
22/05/2020,Indonesia,2.301
23/05/2020,Indonesia,3.445
24/05/2020,Indonesia,1.909
25/05/2020,Indonesia,1.739
26/05/2020,Indonesia,1.506
27/05/2020,Indonesia,2.490
28/05/2020,Indonesia,2.494
29/05/2020,Indonesia,2.461
30/05/2020,Indonesia,2.022
31/05/2020,Indonesia,2.541
01/06/2020,Indonesia,1.695
02/06/2020,Indonesia,2.211
03/06/2020,Indonesia,2.483
04/06/2020,Indonesia,2.123
05/06/2020,Indonesia,2.552
06/06/2020,Indonesia,3.604
07/06/2020,Indonesia,2.439
08/06/2020,Indonesia,3.074
09/06/2020,Indonesia,3.786
10/06/2020,Indonesia,4.501
11/06/2020,Indonesia,3.554
12/06/2020,Indonesia,4.033
13/06/2020,Indonesia,3.681
14/06/2020,Indonesia,3.111
15/06/2020,Indonesia,3.691
16/06/2020,Indonesia,4.014
17/06/2020,Indonesia,3.742
18/06/2020,Indonesia,4.831
19/06/2020,Indonesia,3.779
20/06/2020,Indonesia,4.450
21/06/2020,Indonesia,3.129
22/06/2020,Indonesia,3.463
23/06/2020,Indonesia,3.815
24/06/2020,Indonesia,4.040
25/06/2020,Indonesia,4.276
26/06/2020,Indonesia,4.501
27/06/2020,Indonesia,5.027
28/06/2020,Indonesia,4.348
29/06/2020,Indonesia,3.927
30/06/2020,Indonesia,4.693
01/07/2020,Indonesia,5.027
02/07/2020,Indonesia,5.895
03/07/2020,Indonesia,4.722
04/07/2020,Indonesia,5.252
05/07/2020,Indonesia,5.833
06/07/2020,Indonesia,4.388
07/07/2020,Indonesia,4.603
08/07/2020,Indonesia,6.726
09/07/2020,Indonesia,9.644
10/07/2020,Indonesia,5.848
11/07/2020,Indonesia,6.065
12/07/2020,Indonesia,6.102
13/07/2020,Indonesia,4.653
14/07/2020,Indonesia,5.775
15/07/2020,Indonesia,5.524
16/07/2020,Indonesia,5.713
17/07/2020,Indonesia,5.307
18/07/2020,Indonesia,6.359
19/07/2020,Indonesia,5.949
20/07/2020,Indonesia,6.145
21/07/2020,Indonesia,6.007
22/07/2020,Indonesia,6.831
23/07/2020,Indonesia,6.918
24/07/2020,Indonesia,6.392
25/07/2020,Indonesia,6.780
26/07/2020,Indonesia,5.416
27/07/2020,Indonesia,5.535
28/07/2020,Indonesia,6.345
29/07/2020,Indonesia,8.642
30/07/2020,Indonesia,6.911
31/07/2020,Indonesia,7.405
01/08/2020,Indonesia,5.662
02/08/2020,Indonesia,5.514
03/08/2020,Indonesia,6.094
04/08/2020,Indonesia,6.976
05/08/2020,Indonesia,6.588
06/08/2020,Indonesia,6.831
07/08/2020,Indonesia,8.976
08/08/2020,Indonesia,8.265
09/08/2020,Indonesia,6.871
10/08/2020,Indonesia,6.123
11/08/2020,Indonesia,6.145
12/08/2020,Indonesia,7.049
13/08/2020,Indonesia,7.615
14/08/2020,Indonesia,8.374
15/08/2020,Indonesia,8.512
16/08/2020,Indonesia,7.554
17/08/2020,Indonesia,6.610
18/08/2020,Indonesia,6.073
19/08/2020,Indonesia,6.904
20/08/2020,Indonesia,8.225
21/08/2020,Indonesia,7.975
22/08/2020,Indonesia,7.586
23/08/2020,Indonesia,7.394
24/08/2020,Indonesia,6.813
25/08/2020,Indonesia,8.882
26/08/2020,Indonesia,8.370
27/08/2020,Indonesia,9.869
28/08/2020,Indonesia,10.900
29/08/2020,Indonesia,12.007
30/08/2020,Indonesia,10.374
31/08/2020,Indonesia,9.956
01/09/2020,Indonesia,10.073
02/09/2020,Indonesia,11.161
03/09/2020,Indonesia,13.147
04/09/2020,Indonesia,11.866
05/09/2020,Indonesia,11.354
06/09/2020,Indonesia,12.501
07/09/2020,Indonesia,10.454
08/09/2020,Indonesia,11.056
09/09/2020,Indonesia,12.004
10/09/2020,Indonesia,14.014
11/09/2020,Indonesia,13.564
12/09/2020,Indonesia,13.815
13/09/2020,Indonesia,13.198
14/09/2020,Indonesia,11.401
15/09/2020,Indonesia,12.730
16/09/2020,Indonesia,14.385
17/09/2020,Indonesia,13.194
18/09/2020,Indonesia,14.123
19/09/2020,Indonesia,15.129
20/09/2020,Indonesia,14.479
21/09/2020,Indonesia,15.158
22/09/2020,Indonesia,14.777
23/09/2020,Indonesia,16.207
24/09/2020,Indonesia,16.820
25/09/2020,Indonesia,17.506
26/09/2020,Indonesia,16.312
27/09/2020,Indonesia,14.062
28/09/2020,Indonesia,12.737
29/09/2020,Indonesia,14.526
30/09/2020,Indonesia,15.550
01/10/2020,Indonesia,15.151
02/10/2020,Indonesia,15.670
03/10/2020,Indonesia,14.544
04/10/2020,Indonesia,14.490
05/10/2020,Indonesia,13.147
06/10/2020,Indonesia,14.722
07/10/2020,Indonesia,16.472
08/10/2020,Indonesia,17.604
09/10/2020,Indonesia,14.860
10/10/2020,Indonesia,15.586
11/10/2020,Indonesia,16.323
12/10/2020,Indonesia,11.858
13/10/2020,Indonesia,14.178
14/10/2020,Indonesia,14.980
15/10/2020,Indonesia,16.011
16/10/2020,Indonesia,15.612
17/10/2020,Indonesia,15.612
18/10/2020,Indonesia,14.900
19/10/2020,Indonesia,12.243
20/10/2020,Indonesia,13.074
21/10/2020,Indonesia,15.488
22/10/2020,Indonesia,16.087
23/10/2020,Indonesia,15.858
24/10/2020,Indonesia,14.773
25/10/2020,Indonesia,13.546
26/10/2020,Indonesia,11.695
27/10/2020,Indonesia,12.777
28/10/2020,Indonesia,14.624
29/10/2020,Indonesia,12.940
30/10/2020,Indonesia,10.515
31/10/2020,Indonesia,11.408
01/11/2020,Indonesia,9.786
02/11/2020,Indonesia,9.503
03/11/2020,Indonesia,10.791
04/11/2020,Indonesia,12.181
05/11/2020,Indonesia,14.755
06/11/2020,Indonesia,13.713
07/11/2020,Indonesia,15.470
08/11/2020,Indonesia,14.083
09/11/2020,Indonesia,10.356
10/11/2020,Indonesia,13.717
11/11/2020,Indonesia,13.684
12/11/2020,Indonesia,15.147
13/11/2020,Indonesia,19.760
14/11/2020,Indonesia,19.136
15/11/2020,Indonesia,14.904
16/11/2020,Indonesia,12.831
17/11/2020,Indonesia,13.818
18/11/2020,Indonesia,15.481
19/11/2020,Indonesia,17.416
20/11/2020,Indonesia,17.394
21/11/2020,Indonesia,18.141
22/11/2020,Indonesia,15.826
23/11/2020,Indonesia,16.123
24/11/2020,Indonesia,15.216
25/11/2020,Indonesia,20.087
26/11/2020,Indonesia,17.847
27/11/2020,Indonesia,21.154
28/11/2020,Indonesia,19.666
29/11/2020,Indonesia,22.748
30/11/2020,Indonesia,16.759
01/12/2020,Indonesia,18.483
02/12/2020,Indonesia,20.083
03/12/2020,Indonesia,30.377
04/12/2020,Indonesia,21.063
05/12/2020,Indonesia,21.876
06/12/2020,Indonesia,22.102
07/12/2020,Indonesia,20.886
08/12/2020,Indonesia,19.209
09/12/2020,Indonesia,21.989
10/12/2020,Indonesia,21.898
11/12/2020,Indonesia,22.904
12/12/2020,Indonesia,23.187
13/12/2020,Indonesia,22.465
14/12/2020,Indonesia,19.924
15/12/2020,Indonesia,22.214
16/12/2020,Indonesia,24.410
17/12/2020,Indonesia,26.693
18/12/2020,Indonesia,24.279
19/12/2020,Indonesia,28.134
20/12/2020,Indonesia,25.343
21/12/2020,Indonesia,24.857
22/12/2020,Indonesia,23.038
23/12/2020,Indonesia,27.274
24/12/2020,Indonesia,26.131
25/12/2020,Indonesia,26.348
26/12/2020,Indonesia,24.464
27/12/2020,Indonesia,23.695
28/12/2020,Indonesia,21.249
29/12/2020,Indonesia,28.686
30/12/2020,Indonesia,29.045
31/12/2020,Indonesia,29.307
01/01/2021,Indonesia,29.299
02/01/2021,Indonesia,26.145
03/01/2021,Indonesia,24.962
04/01/2021,Indonesia,24.512
05/01/2021,Indonesia,27.023
06/01/2021,Indonesia,32.138
07/01/2021,Indonesia,33.833
08/01/2021,Indonesia,38.537
09/01/2021,Indonesia,36.464
10/01/2021,Indonesia,34.991
11/01/2021,Indonesia,31.550
12/01/2021,Indonesia,36.468
13/01/2021,Indonesia,40.936
14/01/2021,Indonesia,41.949
15/01/2021,Indonesia,46.526
16/01/2021,Indonesia,51.630
17/01/2021,Indonesia,40.969
18/01/2021,Indonesia,32.980
19/01/2021,Indonesia,37.622
20/01/2021,Indonesia,45.619
21/01/2021,Indonesia,42.479
22/01/2021,Indonesia,49.481
23/01/2021,Indonesia,44.250
24/01/2021,Indonesia,42.787
25/01/2021,Indonesia,36.276
26/01/2021,Indonesia,47.528
27/01/2021,Indonesia,43.368
28/01/2021,Indonesia,49.709
29/01/2021,Indonesia,50.098
30/01/2021,Indonesia,52.697
31/01/2021,Indonesia,43.561
01/02/2021,Indonesia,39.905
02/02/2021,Indonesia,37.673
03/02/2021,Indonesia,43.499
04/02/2021,Indonesia,41.503
05/02/2021,Indonesia,42.646
06/02/2021,Indonesia,44.123
07/02/2021,Indonesia,39.299
08/02/2021,Indonesia,29.916
09/02/2021,Indonesia,31.579
10/02/2021,Indonesia,31.855
11/02/2021,Indonesia,30.617
12/02/2021,Indonesia,35.822
13/02/2021,Indonesia,32.101
14/02/2021,Indonesia,24.555
15/02/2021,Indonesia,23.455
16/02/2021,Indonesia,36.403
17/02/2021,Indonesia,35.161
18/02/2021,Indonesia,32.809
19/02/2021,Indonesia,38.526
20/02/2021,Indonesia,29.234
21/02/2021,Indonesia,26.497
22/02/2021,Indonesia,36.951
23/02/2021,Indonesia,35.481
24/02/2021,Indonesia,27.343
25/02/2021,Indonesia,30.827
26/02/2021,Indonesia,29.880
27/02/2021,Indonesia,22.533
28/02/2021,Indonesia,20.181
01/03/2021,Indonesia,24.247
02/03/2021,Indonesia,20.733
03/03/2021,Indonesia,24.711
04/03/2021,Indonesia,26.366
05/03/2021,Indonesia,25.303
06/03/2021,Indonesia,20.933
07/03/2021,Indonesia,21.147
08/03/2021,Indonesia,25.023
09/03/2021,Indonesia,23.190
10/03/2021,Indonesia,20.446
11/03/2021,Indonesia,18.671
12/03/2021,Indonesia,23.274
13/03/2021,Indonesia,16.722
14/03/2021,Indonesia,17.111
15/03/2021,Indonesia,20.287
16/03/2021,Indonesia,19.651
17/03/2021,Indonesia,24.773
18/03/2021,Indonesia,23.847
19/03/2021,Indonesia,22.791
20/03/2021,Indonesia,20.530
21/03/2021,Indonesia,15.956
22/03/2021,Indonesia,20.849
23/03/2021,Indonesia,19.227
24/03/2021,Indonesia,18.973
25/03/2021,Indonesia,22.167
26/03/2021,Indonesia,18.083
27/03/2021,Indonesia,16.192
28/03/2021,Indonesia,14.820
29/03/2021,Indonesia,18.178
30/03/2021,Indonesia,16.994
31/03/2021,Indonesia,21.550
01/04/2021,Indonesia,22.294
02/04/2021,Indonesia,19.328
03/04/2021,Indonesia,15.771
04/04/2021,Indonesia,24.432
05/04/2021,Indonesia,13.474
06/04/2021,Indonesia,16.512
07/04/2021,Indonesia,17.641
08/04/2021,Indonesia,19.978
09/04/2021,Indonesia,19.111
10/04/2021,Indonesia,17.143
11/04/2021,Indonesia,14.980
12/04/2021,Indonesia,17.528
13/04/2021,Indonesia,20.697
14/04/2021,Indonesia,20.530
15/04/2021,Indonesia,22.421
16/04/2021,Indonesia,19.466
17/04/2021,Indonesia,18.298
18/04/2021,Indonesia,16.642
19/04/2021,Indonesia,17.975
20/04/2021,Indonesia,20.141
21/04/2021,Indonesia,20.762
22/04/2021,Indonesia,22.661
23/04/2021,Indonesia,19.731
24/04/2021,Indonesia,16.494
25/04/2021,Indonesia,15.978
26/04/2021,Indonesia,21.575
27/04/2021,Indonesia,16.900
28/04/2021,Indonesia,19.024
29/04/2021,Indonesia,21.172
30/04/2021,Indonesia,19.964
01/05/2021,Indonesia,16.377
02/05/2021,Indonesia,15.949
03/05/2021,Indonesia,17.169
04/05/2021,Indonesia,15.858
05/05/2021,Indonesia,19.183
06/05/2021,Indonesia,20.497
07/05/2021,Indonesia,22.965
08/05/2021,Indonesia,22.250
09/05/2021,Indonesia,14.236
10/05/2021,Indonesia,17.753
11/05/2021,Indonesia,18.225
12/05/2021,Indonesia,16.726
13/05/2021,Indonesia,12.515
14/05/2021,Indonesia,9.557
15/05/2021,Indonesia,8.657
16/05/2021,Indonesia,11.180
17/05/2021,Indonesia,15.590
18/05/2021,Indonesia,15.190
19/05/2021,Indonesia,17.680
20/05/2021,Indonesia,21.042
21/05/2021,Indonesia,20.857
22/05/2021,Indonesia,19.223
23/05/2021,Indonesia,19.165
24/05/2021,Indonesia,21.441
25/05/2021,Indonesia,18.367
26/05/2021,Indonesia,18.272
27/05/2021,Indonesia,22.788
28/05/2021,Indonesia,21.278
29/05/2021,Indonesia,23.829
30/05/2021,Indonesia,22.196
31/05/2021,Indonesia,20.552
01/06/2021,Indonesia,17.510
02/06/2021,Indonesia,19.042
03/06/2021,Indonesia,19.430
04/06/2021,Indonesia,23.543
05/06/2021,Indonesia,23.935
06/06/2021,Indonesia,21.169
07/06/2021,Indonesia,25.383
08/06/2021,Indonesia,22.846
09/06/2021,Indonesia,28.040
10/06/2021,Indonesia,32.276
11/06/2021,Indonesia,29.339
12/06/2021,Indonesia,27.096
13/06/2021,Indonesia,35.818
14/06/2021,Indonesia,29.724
15/06/2021,Indonesia,29.622
16/06/2021,Indonesia,36.094
17/06/2021,Indonesia,45.822
18/06/2021,Indonesia,47.150
19/06/2021,Indonesia,46.846
20/06/2021,Indonesia,49.862
21/06/2021,Indonesia,52.762
22/06/2021,Indonesia,49.611
23/06/2021,Indonesia,55.564
24/06/2021,Indonesia,74.678
25/06/2021,Indonesia,68.501
26/06/2021,Indonesia,76.569
27/06/2021,Indonesia,77.466
28/06/2021,Indonesia,75.114
29/06/2021,Indonesia,74.290
30/06/2021,Indonesia,79.154
01/07/2021,Indonesia,90.148
02/07/2021,Indonesia,93.756
03/07/2021,Indonesia,101.317
04/07/2021,Indonesia,98.849
05/07/2021,Indonesia,107.967
06/07/2021,Indonesia,113.208
07/07/2021,Indonesia,124.787
08/07/2021,Indonesia,139.350
09/07/2021,Indonesia,138.380
10/07/2021,Indonesia,127.382
11/07/2021,Indonesia,131.386
12/07/2021,Indonesia,146.740
13/07/2021,Indonesia,173.861
14/07/2021,Indonesia,197.883
15/07/2021,Indonesia,206.014
16/07/2021,Indonesia,196.006
17/07/2021,Indonesia,188.573
18/07/2021,Indonesia,162.326
19/07/2021,Indonesia,124.344
20/07/2021,Indonesia,139.110
21/07/2021,Indonesia,122.584
22/07/2021,Indonesia,179.705
23/07/2021,Indonesia,178.115
24/07/2021,Indonesia,164.849
25/07/2021,Indonesia,140.395
26/07/2021,Indonesia,102.460
27/07/2021,Indonesia,164.075
28/07/2021,Indonesia,173.469
29/07/2021,Indonesia,157.818
30/07/2021,Indonesia,149.429
31/07/2021,Indonesia,135.331
01/08/2021,Indonesia,111.571
02/08/2021,Indonesia,81.321
03/08/2021,Indonesia,123.048
04/08/2021,Indonesia,130.188
05/08/2021,Indonesia,129.814
06/08/2021,Indonesia,143.491
07/08/2021,Indonesia,115.255
08/08/2021,Indonesia,95.880
09/08/2021,Indonesia,75.168
10/08/2021,Indonesia,116.446
11/08/2021,Indonesia,111.161
12/08/2021,Indonesia,89.687
13/08/2021,Indonesia,111.753
14/08/2021,Indonesia,103.803
15/08/2021,Indonesia,75.546
16/08/2021,Indonesia,63.100
17/08/2021,Indonesia,75.285
18/08/2021,Indonesia,57.234
19/08/2021,Indonesia,80.047
20/08/2021,Indonesia,72.609
21/08/2021,Indonesia,60.776
22/08/2021,Indonesia,45.038
23/08/2021,Indonesia,34.860
24/08/2021,Indonesia,69.350
25/08/2021,Indonesia,67.771
26/08/2021,Indonesia,61.339
27/08/2021,Indonesia,45.800
28/08/2021,Indonesia,36.479
29/08/2021,Indonesia,26.958
30/08/2021,Indonesia,19.731
31/08/2021,Indonesia,38.236
01/09/2021,Indonesia,37.521
02/09/2021,Indonesia,32.504
03/09/2021,Indonesia,28.301
04/09/2021,Indonesia,24.417
05/09/2021,Indonesia,19.612
06/09/2021,Indonesia,16.018
07/09/2021,Indonesia,26.138
08/09/2021,Indonesia,24.432
09/09/2021,Indonesia,21.742
10/09/2021,Indonesia,19.514
11/09/2021,Indonesia,18.152
12/09/2021,Indonesia,13.717
13/09/2021,Indonesia,9.354
14/09/2021,Indonesia,14.984
15/09/2021,Indonesia,14.330
16/09/2021,Indonesia,11.416
17/09/2021,Indonesia,13.920
18/09/2021,Indonesia,12.287
19/09/2021,Indonesia,8.109
20/09/2021,Indonesia,7.013
21/09/2021,Indonesia,11.844
22/09/2021,Indonesia,9.873
23/09/2021,Indonesia,10.457
24/09/2021,Indonesia,9.281
25/09/2021,Indonesia,7.757
26/09/2021,Indonesia,6.388
27/09/2021,Indonesia,5.045
28/09/2021,Indonesia,7.466
29/09/2021,Indonesia,7.093
30/09/2021,Indonesia,6.134
01/10/2021,Indonesia,5.895
02/10/2021,Indonesia,5.132
03/10/2021,Indonesia,4.145
04/10/2021,Indonesia,3.347
05/10/2021,Indonesia,5.096
06/10/2021,Indonesia,5.387
07/10/2021,Indonesia,5.056
08/10/2021,Indonesia,5.024
09/10/2021,Indonesia,4.236
10/10/2021,Indonesia,3.245
11/10/2021,Indonesia,2.250
12/10/2021,Indonesia,4.577
13/10/2021,Indonesia,4.475
14/10/2021,Indonesia,3.822
15/10/2021,Indonesia,3.321
16/10/2021,Indonesia,3.619
17/10/2021,Indonesia,2.711
18/10/2021,Indonesia,2.272
19/10/2021,Indonesia,3.278
20/10/2021,Indonesia,3.318
21/10/2021,Indonesia,2.298
22/10/2021,Indonesia,2.759
23/10/2021,Indonesia,2.911
24/10/2021,Indonesia,2.261
25/10/2021,Indonesia,1.670
26/10/2021,Indonesia,2.218
27/10/2021,Indonesia,2.610
28/10/2021,Indonesia,2.624
29/10/2021,Indonesia,2.479
30/10/2021,Indonesia,2.250
31/10/2021,Indonesia,1.898
01/11/2021,Indonesia,1.463
02/11/2021,Indonesia,2.221
03/11/2021,Indonesia,2.907
04/11/2021,Indonesia,2.279
05/11/2021,Indonesia,1.880
06/11/2021,Indonesia,1.456
07/11/2021,Indonesia,1.612
08/11/2021,Indonesia,0.886
09/11/2021,Indonesia,1.575
10/11/2021,Indonesia,1.742
11/11/2021,Indonesia,1.579
12/11/2021,Indonesia,1.448
13/11/2021,Indonesia,1.303
14/11/2021,Indonesia,1.230
15/11/2021,Indonesia,0.802
16/11/2021,Indonesia,1.260
17/11/2021,Indonesia,1.895
18/11/2021,Indonesia,1.452
19/11/2021,Indonesia,1.307
20/11/2021,Indonesia,1.426
21/11/2021,Indonesia,1.140
22/11/2021,Indonesia,0.675
23/11/2021,Indonesia,1.430
24/11/2021,Indonesia,1.637
25/11/2021,Indonesia,1.350
26/11/2021,Indonesia,1.644
27/11/2021,Indonesia,1.466
28/11/2021,Indonesia,0.958
29/11/2021,Indonesia,0.639
30/11/2021,Indonesia,1.078
01/12/2021,Indonesia,1.009
02/12/2021,Indonesia,1.129
03/12/2021,Indonesia,0.889
04/12/2021,Indonesia,0.893
05/12/2021,Indonesia,0.711
06/12/2021,Indonesia,0.472
07/12/2021,Indonesia,0.947
08/12/2021,Indonesia,0.958
09/12/2021,Indonesia,0.799
10/12/2021,Indonesia,0.697
11/12/2021,Indonesia,0.828
12/12/2021,Indonesia,0.592
13/12/2021,Indonesia,0.385
14/12/2021,Indonesia,0.690
15/12/2021,Indonesia,0.744
16/12/2021,Indonesia,0.773
17/12/2021,Indonesia,1.056
18/12/2021,Indonesia,0.842
19/12/2021,Indonesia,0.595
20/12/2021,Indonesia,0.483
21/12/2021,Indonesia,0.784
22/12/2021,Indonesia,0.650
23/12/2021,Indonesia,0.494
24/12/2021,Indonesia,0.740
25/12/2021,Indonesia,0.926
26/12/2021,Indonesia,0.334
27/12/2021,Indonesia,0.436
28/12/2021,Indonesia,1.009
29/12/2021,Indonesia,0.704
30/12/2021,Indonesia,0.686
31/12/2021,Indonesia,0.653
01/01/2022,Indonesia,0.995
02/01/2022,Indonesia,0.632
03/01/2022,Indonesia,0.962
04/01/2022,Indonesia,1.085
05/01/2022,Indonesia,1.466
06/01/2022,Indonesia,1.935
07/01/2022,Indonesia,1.880
08/01/2022,Indonesia,1.739
09/01/2022,Indonesia,1.920
10/01/2022,Indonesia,1.648
11/01/2022,Indonesia,2.911
12/01/2022,Indonesia,2.345
13/01/2022,Indonesia,2.878
14/01/2022,Indonesia,3.085
15/01/2022,Indonesia,3.826
16/01/2022,Indonesia,3.103
17/01/2022,Indonesia,2.802
18/01/2022,Indonesia,4.944
19/01/2022,Indonesia,6.334
20/01/2022,Indonesia,7.681
21/01/2022,Indonesia,9.452
22/01/2022,Indonesia,11.633
23/01/2022,Indonesia,10.617
24/01/2022,Indonesia,10.624
25/01/2022,Indonesia,17.706
26/01/2022,Indonesia,25.445
27/01/2022,Indonesia,29.317
28/01/2022,Indonesia,35.953
29/01/2022,Indonesia,42.062
30/01/2022,Indonesia,45.089
31/01/2022,Indonesia,36.969
01/02/2022,Indonesia,58.152
02/02/2022,Indonesia,64.954
03/02/2022,Indonesia,98.718
04/02/2022,Indonesia,116.918
05/02/2022,Indonesia,122.428
06/02/2022,Indonesia,130.878
07/02/2022,Indonesia,94.813
08/02/2022,Indonesia,136.086
09/02/2022,Indonesia,170.028
10/02/2022,Indonesia,147.433
11/02/2022,Indonesia,146.965
12/02/2022,Indonesia,200.395
13/02/2022,Indonesia,161.618
14/02/2022,Indonesia,132.489
15/02/2022,Indonesia,207.073
16/02/2022,Indonesia,234.910
17/02/2022,Indonesia,232.144
18/02/2022,Indonesia,216.460
19/02/2022,Indonesia,215.549
20/02/2022,Indonesia,175.985
21/02/2022,Indonesia,124.929
22/02/2022,Indonesia,208.678
23/02/2022,Indonesia,223.186
24/02/2022,Indonesia,208.442
25/02/2022,Indonesia,179.480
26/02/2022,Indonesia,169.302
27/02/2022,Indonesia,126.954
28/02/2022,Indonesia,90.940
01/03/2022,Indonesia,89.756
02/03/2022,Indonesia,148.529
03/03/2022,Indonesia,135.241
04/03/2022,Indonesia,95.633
05/03/2022,Indonesia,109.459
06/03/2022,Indonesia,90.261
07/03/2022,Indonesia,77.604
08/03/2022,Indonesia,109.430
09/03/2022,Indonesia,95.593
10/03/2022,Indonesia,77.354
11/03/2022,Indonesia,58.475
12/03/2022,Indonesia,54.083
13/03/2022,Indonesia,42.051
14/03/2022,Indonesia,34.951
15/03/2022,Indonesia,52.297
16/03/2022,Indonesia,47.252
17/03/2022,Indonesia,41.858
18/03/2022,Indonesia,34.584
19/03/2022,Indonesia,28.860
20/03/2022,Indonesia,21.495
21/03/2022,Indonesia,17.056
22/03/2022,Indonesia,27.092
23/03/2022,Indonesia,23.143
24/03/2022,Indonesia,21.082
25/03/2022,Indonesia,17.630
26/03/2022,Indonesia,15.205
27/03/2022,Indonesia,11.169
28/03/2022,Indonesia,10.156
29/03/2022,Indonesia,14.138
30/03/2022,Indonesia,13.938
31/03/2022,Indonesia,12.094
01/04/2022,Indonesia,10.635
02/04/2022,Indonesia,8.348
03/04/2022,Indonesia,7.016
04/04/2022,Indonesia,6.029
05/04/2022,Indonesia,8.283
06/04/2022,Indonesia,8.711
07/04/2022,Indonesia,7.583
08/04/2022,Indonesia,6.370
09/04/2022,Indonesia,5.328
10/04/2022,Indonesia,3.887
11/04/2022,Indonesia,4.341
12/04/2022,Indonesia,5.281
13/04/2022,Indonesia,5.630
14/04/2022,Indonesia,3.024
15/04/2022,Indonesia,3.347
16/04/2022,Indonesia,2.185
17/04/2022,Indonesia,2.203
18/04/2022,Indonesia,2.029
19/04/2022,Indonesia,3.038
20/04/2022,Indonesia,2.690
21/04/2022,Indonesia,2.123
22/04/2022,Indonesia,2.363
23/04/2022,Indonesia,1.895
24/04/2022,Indonesia,1.387
25/04/2022,Indonesia,1.151
26/04/2022,Indonesia,2.091
27/04/2022,Indonesia,2.240
28/04/2022,Indonesia,1.495
29/04/2022,Indonesia,1.434
30/04/2022,Indonesia,1.194
01/05/2022,Indonesia,0.886
02/05/2022,Indonesia,0.610
03/05/2022,Indonesia,0.388
04/05/2022,Indonesia,0.639
05/05/2022,Indonesia,0.907
06/05/2022,Indonesia,0.889
07/05/2022,Indonesia,0.791
08/05/2022,Indonesia,0.824
09/05/2022,Indonesia,0.922
10/05/2022,Indonesia,1.655
11/05/2022,Indonesia,1.452
12/05/2022,Indonesia,1.216
13/05/2022,Indonesia,1.216
14/05/2022,Indonesia,1.118
15/05/2022,Indonesia,0.933
16/05/2022,Indonesia,0.661
17/05/2022,Indonesia,0.897
18/05/2022,Indonesia,1.187
19/05/2022,Indonesia,1.154
20/05/2022,Indonesia,0.907
21/05/2022,Indonesia,0.955
22/05/2022,Indonesia,0.824
23/05/2022,Indonesia,0.632
24/05/2022,Indonesia,1.252
25/05/2022,Indonesia,1.143
26/05/2022,Indonesia,0.893
27/05/2022,Indonesia,0.813
28/05/2022,Indonesia,1.013
29/05/2022,Indonesia,0.878
30/05/2022,Indonesia,0.791
31/05/2022,Indonesia,1.234
01/06/2022,Indonesia,1.336
02/06/2022,Indonesia,1.103
03/06/2022,Indonesia,1.350
04/06/2022,Indonesia,1.434
05/06/2022,Indonesia,1.408
06/06/2022,Indonesia,1.241
07/06/2022,Indonesia,1.880
08/06/2022,Indonesia,1.887
09/06/2022,Indonesia,2.018
10/06/2022,Indonesia,2.276
11/06/2022,Indonesia,2.083
12/06/2022,Indonesia,2.000
13/06/2022,Indonesia,2.145
14/06/2022,Indonesia,3.376
15/06/2022,Indonesia,4.508
16/06/2022,Indonesia,4.258
17/06/2022,Indonesia,4.428
18/06/2022,Indonesia,4.588
19/06/2022,Indonesia,4.236
20/06/2022,Indonesia,4.283
21/06/2022,Indonesia,6.091
22/06/2022,Indonesia,7.205
23/06/2022,Indonesia,6.922
24/06/2022,Indonesia,7.510
25/06/2022,Indonesia,6.646
26/06/2022,Indonesia,6.265
27/06/2022,Indonesia,5.245
28/06/2022,Indonesia,7.866
29/06/2022,Indonesia,7.800
30/06/2022,Indonesia,8.160
01/07/2022,Indonesia,7.437
